SubjectID,Rotation,TrialCounter,TrialID,RT,Response,Condition,Accuracy
2,1,11,311,0.498,1,stem_priming,1
2,1,12,226,0.69,1,suffix_control,1
2,1,13,177,0.585,0,nonword,1
2,1,14,367,1.063,0,nonword,1
2,1,15,476,0.716,0,nonword,1
2,1,16,460,0.739,0,nonword,1
2,1,17,315,0.599,1,stem_priming,1
2,1,18,307,0.462,1,stem_priming,1
2,1,19,258,1.179,0,nonword,1
2,1,20,125,0.547,1,suffix_priming,1
2,1,21,121,0.523,1,suffix_priming,1
2,1,22,452,1.283,0,nonword,1
2,1,23,149,0.903,0,nonword,1
2,1,24,145,0.651,0,nonword,1
2,1,25,351,1.619,0,nonword,1
2,1,26,355,1.549,0,nonword,1
2,1,27,157,0.616,0,nonword,1
2,1,28,412,0.557,1,stem_control,1
2,1,29,133,1.278,1,suffix_priming,1
2,1,30,242,0.503,1,nonword,0
2,1,31,230,0.548,1,suffix_control,1
2,1,32,371,1.415,1,nonword,0
2,1,33,109,0.623,1,suffix_priming,1
2,1,34,246,0.926,0,nonword,1
2,1,35,234,0.619,1,suffix_control,1
2,1,36,105,0.757,1,suffix_priming,1
2,1,37,274,1.058,0,nonword,1
2,1,38,202,0.588,1,suffix_control,1
2,1,39,472,1.092,0,nonword,1
2,1,40,137,0.593,1,suffix_priming,1
2,1,41,343,0.887,0,nonword,1
2,1,42,480,0.845,0,nonword,1
2,1,43,214,0.686,1,suffix_control,1
2,1,44,238,1.514,0,suffix_control,0
2,1,45,165,0.999,0,nonword,1
2,1,46,161,1.191,0,nonword,1
2,1,47,444,0.969,0,nonword,1
2,1,48,210,0.62,1,suffix_control,1
2,1,49,153,0.691,0,nonword,1
2,1,50,169,1.384,0,nonword,1
2,1,51,266,0.711,0,nonword,1
2,1,52,206,0.895,1,suffix_control,1
2,1,53,101,1.003,1,suffix_priming,1
2,1,54,173,0.827,0,nonword,1
2,1,55,250,1.013,0,nonword,1
2,1,56,440,0.655,1,stem_control,1
2,1,57,448,0.643,0,nonword,1
2,1,58,218,0.628,1,suffix_control,1
2,1,59,303,0.49,1,stem_priming,1
2,1,60,404,0.521,1,stem_control,1
2,1,61,117,0.465,1,suffix_priming,1
2,1,62,436,0.686,1,stem_control,1
2,1,63,420,0.794,1,stem_control,1
2,1,64,468,1.069,0,nonword,1
2,1,65,432,0.826,1,stem_control,1
2,1,66,408,0.74,1,stem_control,1
2,1,67,113,0.637,1,suffix_priming,1
2,1,68,270,0.809,0,nonword,1
2,1,69,363,0.6,0,nonword,1
2,1,70,456,1.078,0,nonword,1
2,1,71,379,1.029,0,nonword,1
2,1,72,359,0.978,0,nonword,1
2,1,73,327,0.588,1,stem_priming,1
2,1,74,254,0.656,0,nonword,1
2,1,75,129,0.549,1,suffix_priming,1
2,1,76,375,1.416,0,nonword,1
2,1,77,424,0.779,1,stem_control,1
2,1,78,339,0.963,1,stem_priming,1
2,1,79,319,1.249,0,stem_priming,0
2,1,80,262,0.713,0,nonword,1
2,1,81,222,0.769,0,suffix_control,0
2,1,82,335,0.592,1,stem_priming,1
2,1,83,416,0.635,1,stem_control,1
2,1,84,323,0.592,1,stem_priming,1
2,1,85,331,0.618,1,stem_priming,1
2,1,86,278,0.58,0,nonword,1
2,1,87,464,0.595,0,nonword,1
2,1,88,428,0.763,1,stem_control,1
2,1,89,141,0.931,0,nonword,1
2,1,90,347,0.707,0,nonword,1
3,2,11,233,0.843,1,suffix_control,1
3,2,12,250,0.737,0,nonword,1
3,2,13,334,0.698,1,stem_priming,1
3,2,14,322,0.889,1,stem_priming,1
3,2,15,201,0.748,1,suffix_control,1
3,2,16,225,0.594,1,suffix_control,1
3,2,17,338,0.779,1,stem_priming,1
3,2,18,173,0.86,0,nonword,1
3,2,19,452,0.981,0,nonword,1
3,2,20,254,0.91,0,nonword,1
3,2,21,112,0.637,1,suffix_priming,1
3,2,22,108,0.798,1,suffix_priming,1
3,2,23,371,0.939,0,nonword,1
3,2,24,157,0.922,0,nonword,1
3,2,25,128,0.707,1,suffix_priming,1
3,2,26,314,0.585,1,stem_priming,1
3,2,27,444,0.921,0,nonword,1
3,2,28,270,0.8,0,nonword,1
3,2,29,213,0.664,1,suffix_control,1
3,2,30,326,0.571,1,stem_priming,1
3,2,31,456,0.912,0,nonword,1
3,2,32,468,0.85,0,nonword,1
3,2,33,149,0.733,0,nonword,1
3,2,34,120,0.549,1,suffix_priming,1
3,2,35,116,0.566,1,suffix_priming,1
3,2,36,140,0.661,1,suffix_priming,1
3,2,37,229,0.574,1,suffix_control,1
3,2,38,411,0.555,1,stem_control,1
3,2,39,104,0.846,1,suffix_priming,1
3,2,40,161,0.859,0,nonword,1
3,2,41,435,0.551,1,stem_control,1
3,2,42,242,0.618,0,nonword,1
3,2,43,355,0.548,0,nonword,1
3,2,44,221,0.505,1,suffix_control,1
3,2,45,415,0.704,1,stem_control,1
3,2,46,464,0.685,0,nonword,1
3,2,47,480,0.603,0,nonword,1
3,2,48,141,0.795,0,nonword,1
3,2,49,165,0.672,0,nonword,1
3,2,50,407,0.539,1,stem_control,1
3,2,51,427,0.478,1,stem_control,1
3,2,52,351,0.777,0,nonword,1
3,2,53,177,0.575,0,nonword,1
3,2,54,448,0.892,0,nonword,1
3,2,55,330,0.495,1,stem_priming,1
3,2,56,124,0.577,1,suffix_priming,1
3,2,57,476,0.695,0,nonword,1
3,2,58,306,0.896,1,stem_priming,1
3,2,59,136,0.562,1,suffix_priming,1
3,2,60,423,0.524,1,stem_control,1
3,2,61,439,1.334,1,stem_control,1
3,2,62,310,0.487,1,stem_priming,1
3,2,63,262,0.682,0,nonword,1
3,2,64,274,0.792,0,nonword,1
3,2,65,460,0.938,0,nonword,1
3,2,66,237,0.735,1,suffix_control,1
3,2,67,318,0.514,1,stem_priming,1
3,2,68,246,0.732,0,nonword,1
3,2,69,363,0.984,0,nonword,1
3,2,70,375,1.327,0,nonword,1
3,2,71,302,0.555,1,stem_priming,1
3,2,72,258,0.808,0,nonword,1
3,2,73,145,0.706,0,nonword,1
3,2,74,431,0.598,1,stem_control,1
3,2,75,132,0.777,1,suffix_priming,1
3,2,76,266,0.618,0,nonword,1
3,2,77,403,0.472,1,stem_control,1
3,2,78,217,0.562,1,suffix_control,1
3,2,79,367,0.722,0,nonword,1
3,2,80,278,0.673,0,nonword,1
3,2,81,359,0.966,0,nonword,1
3,2,82,153,0,0,nonword,1
3,2,83,343,0.851,0,nonword,1
3,2,84,347,0.577,0,nonword,1
3,2,85,379,0.647,0,nonword,1
3,2,86,205,0.49,1,suffix_control,1
3,2,87,419,0.759,1,stem_control,1
3,2,88,169,0.706,0,nonword,1
3,2,89,472,1.155,0,nonword,1
3,2,90,209,0.533,1,suffix_control,1
4,3,11,321,0.777,1,stem_priming,1
4,3,12,204,1.049,1,suffix_control,1
4,3,13,472,0.935,0,nonword,1
4,3,14,119,0.731,1,suffix_priming,1
4,3,15,317,0.611,1,stem_priming,1
4,3,16,452,1.322,0,nonword,1
4,3,17,444,1.227,0,nonword,1
4,3,18,406,1.719,1,stem_control,1
4,3,19,418,0.798,1,stem_control,1
4,3,20,246,0.743,0,nonword,1
4,3,21,422,0.548,1,stem_control,1
4,3,22,161,1.028,0,nonword,1
4,3,23,480,1.092,0,nonword,1
4,3,24,456,1.125,0,nonword,1
4,3,25,173,0.974,0,nonword,1
4,3,26,127,0.667,1,suffix_priming,1
4,3,27,141,0.787,0,nonword,1
4,3,28,254,0.629,0,nonword,1
4,3,29,135,0.917,1,suffix_priming,1
4,3,30,270,1.445,0,nonword,1
4,3,31,236,0.769,1,suffix_control,1
4,3,32,212,0.987,1,suffix_control,1
4,3,33,240,0.834,1,suffix_control,1
4,3,34,232,1.258,1,suffix_control,1
4,3,35,430,0.724,1,stem_control,1
4,3,36,258,0.873,0,nonword,1
4,3,37,169,1.385,0,nonword,1
4,3,38,438,0.81,1,stem_control,1
4,3,39,228,0.897,1,suffix_control,1
4,3,40,325,0.611,1,stem_priming,1
4,3,41,242,0.85,0,nonword,1
4,3,42,145,1.668,0,nonword,1
4,3,43,220,1.153,1,suffix_control,1
4,3,44,460,1.908,0,nonword,1
4,3,45,426,1.596,1,stem_control,1
4,3,46,448,0.965,0,nonword,1
4,3,47,329,0.566,1,stem_priming,1
4,3,48,165,0.977,0,nonword,1
4,3,49,111,1.107,1,suffix_priming,1
4,3,50,107,0.831,1,suffix_priming,1
4,3,51,313,0.778,1,stem_priming,1
4,3,52,177,1.34,0,nonword,1
4,3,53,216,1.634,1,suffix_control,1
4,3,54,278,0.784,0,nonword,1
4,3,55,355,0.955,0,nonword,1
4,3,56,351,1.623,0,nonword,1
4,3,57,153,1.296,0,nonword,1
4,3,58,157,1,0,nonword,1
4,3,59,266,1.156,0,nonword,1
4,3,60,115,0.705,1,suffix_priming,1
4,3,61,468,1.116,0,nonword,1
4,3,62,347,0.894,0,nonword,1
4,3,63,309,0.713,1,stem_priming,1
4,3,64,359,1.697,0,nonword,1
4,3,65,139,1.493,1,suffix_priming,1
4,3,66,224,0.769,1,suffix_control,1
4,3,67,375,1.462,0,nonword,1
4,3,68,371,1.769,0,nonword,1
4,3,69,402,0.791,1,stem_control,1
4,3,70,476,0.574,0,nonword,1
4,3,71,434,0.918,1,stem_control,1
4,3,72,131,1.369,1,suffix_priming,1
4,3,73,208,1.216,1,suffix_control,1
4,3,74,363,1.398,0,nonword,1
4,3,75,149,1.506,0,nonword,1
4,3,76,379,1.595,0,nonword,1
4,3,77,262,1.854,0,nonword,1
4,3,78,464,1.415,0,nonword,1
4,3,79,274,0,0,nonword,1
4,3,80,305,1.054,1,stem_priming,1
4,3,81,343,1.241,0,nonword,1
4,3,82,333,0.884,1,stem_priming,1
4,3,83,414,0.668,1,stem_control,1
4,3,84,301,0.767,1,stem_priming,1
4,3,85,103,0.656,1,suffix_priming,1
4,3,86,337,0.718,1,stem_priming,1
4,3,87,123,0.72,1,suffix_priming,1
4,3,88,250,0.779,0,nonword,1
4,3,89,410,0.85,1,stem_control,1
4,3,90,367,1.384,0,nonword,1
5,4,11,320,0.605,1,stem_priming,1
5,4,12,316,0.601,1,stem_priming,1
5,4,13,177,1.241,0,nonword,1
5,4,14,231,1.147,1,suffix_control,1
5,4,15,270,0.984,0,nonword,1
5,4,16,413,0.59,1,stem_control,1
5,4,17,215,0.602,1,suffix_control,1
5,4,18,425,0.65,1,stem_control,1
5,4,19,126,0.585,1,suffix_priming,1
5,4,20,274,1.244,0,nonword,1
5,4,21,379,1.04,0,nonword,1
5,4,22,122,0.779,1,suffix_priming,1
5,4,23,219,0.795,1,suffix_control,1
5,4,24,207,0.558,1,suffix_control,1
5,4,25,145,1.287,0,nonword,1
5,4,26,157,1.228,0,nonword,1
5,4,27,375,1.504,0,nonword,1
5,4,28,134,0.591,1,suffix_priming,1
5,4,29,460,1.116,0,nonword,1
5,4,30,444,1.251,0,nonword,1
5,4,31,332,0.622,1,stem_priming,1
5,4,32,456,1.374,0,nonword,1
5,4,33,480,0.949,0,nonword,1
5,4,34,328,0.582,1,stem_priming,1
5,4,35,336,0.586,1,stem_priming,1
5,4,36,359,0.86,0,nonword,1
5,4,37,141,0.853,0,nonword,1
5,4,38,452,1.191,0,nonword,1
5,4,39,239,1.229,1,suffix_control,1
5,4,40,371,0.841,0,nonword,1
5,4,41,153,0.77,0,nonword,1
5,4,42,254,0.878,0,nonword,1
5,4,43,476,0.651,0,nonword,1
5,4,44,110,0.62,1,suffix_priming,1
5,4,45,118,0.863,1,suffix_priming,1
5,4,46,468,0.936,0,nonword,1
5,4,47,161,0.968,0,nonword,1
5,4,48,351,0.82,0,nonword,1
5,4,49,324,0.673,1,stem_priming,1
5,4,50,169,0.774,0,nonword,1
5,4,51,472,0.971,0,nonword,1
5,4,52,242,0.753,0,nonword,1
5,4,53,429,0.672,1,stem_control,1
5,4,54,266,0.638,0,nonword,1
5,4,55,401,0.973,1,stem_control,1
5,4,56,347,0.635,0,nonword,1
5,4,57,308,0.813,1,stem_priming,1
5,4,58,246,0.681,0,nonword,1
5,4,59,106,0.742,1,suffix_priming,1
5,4,60,355,0.939,0,nonword,1
5,4,61,102,0.702,1,suffix_priming,1
5,4,62,149,0.717,0,nonword,1
5,4,63,235,0.962,1,suffix_control,1
5,4,64,211,0.941,1,suffix_control,1
5,4,65,227,0.776,1,suffix_control,1
5,4,66,312,1.057,1,stem_priming,1
5,4,67,223,0,1,suffix_control,1
5,4,68,363,0.813,0,nonword,1
5,4,69,173,0.795,0,nonword,1
5,4,70,421,0.641,1,stem_control,1
5,4,71,367,0.707,0,nonword,1
5,4,72,278,0.612,0,nonword,1
5,4,73,405,0.733,1,stem_control,1
5,4,74,433,1.017,1,stem_control,1
5,4,75,250,0.714,0,nonword,1
5,4,76,464,0.671,0,nonword,1
5,4,77,258,0.646,0,nonword,1
5,4,78,130,0.662,1,suffix_priming,1
5,4,79,165,0.753,0,nonword,1
5,4,80,138,0.674,0,suffix_priming,0
5,4,81,437,0.703,1,stem_control,1
5,4,82,203,0.717,1,suffix_control,1
5,4,83,417,0.721,1,stem_control,1
5,4,84,448,0.662,0,nonword,1
5,4,85,340,0.716,1,stem_priming,1
5,4,86,409,0.69,1,stem_control,1
5,4,87,114,0.665,1,suffix_priming,1
5,4,88,262,0.658,0,nonword,1
5,4,89,304,0.912,1,stem_priming,1
5,4,90,343,0.812,0,nonword,1
6,1,11,371,1.067,1,nonword,0
6,1,12,125,0.716,1,suffix_priming,1
6,1,13,472,0.832,1,nonword,0
6,1,14,157,1.543,1,nonword,0
6,1,15,424,0.799,1,stem_control,1
6,1,16,456,1.203,0,nonword,1
6,1,17,145,1.035,0,nonword,1
6,1,18,218,0.799,1,suffix_control,1
6,1,19,230,0.921,1,suffix_control,1
6,1,20,117,0.723,1,suffix_priming,1
6,1,21,246,0.807,0,nonword,1
6,1,22,367,0.928,0,nonword,1
6,1,23,355,0.769,0,nonword,1
6,1,24,169,1.018,0,nonword,1
6,1,25,262,0.933,0,nonword,1
6,1,26,335,0.759,1,stem_priming,1
6,1,27,319,1.121,1,stem_priming,1
6,1,28,101,1.151,1,suffix_priming,1
6,1,29,214,0.824,1,suffix_control,1
6,1,30,416,0.934,1,stem_control,1
6,1,31,480,0.936,0,nonword,1
6,1,32,444,1.1,0,nonword,1
6,1,33,323,0.82,1,stem_priming,1
6,1,34,331,0.867,1,stem_priming,1
6,1,35,363,0.924,0,nonword,1
6,1,36,315,0.868,1,stem_priming,1
6,1,37,303,0.745,1,stem_priming,1
6,1,38,343,1.025,0,nonword,1
6,1,39,311,1.03,1,stem_priming,1
6,1,40,113,0.956,1,suffix_priming,1
6,1,41,266,0.757,0,nonword,1
6,1,42,141,1.113,0,nonword,1
6,1,43,165,0.887,0,nonword,1
6,1,44,327,0.826,1,stem_priming,1
6,1,45,464,0.922,0,nonword,1
6,1,46,258,0.911,0,nonword,1
6,1,47,222,0.999,1,suffix_control,1
6,1,48,173,0.838,0,nonword,1
6,1,49,238,0.861,1,suffix_control,1
6,1,50,452,1.212,0,nonword,1
6,1,51,351,0.938,0,nonword,1
6,1,52,121,0.801,1,suffix_priming,1
6,1,53,202,0.86,1,suffix_control,1
6,1,54,234,0.974,1,suffix_control,1
6,1,55,274,1.034,0,nonword,1
6,1,56,270,0.865,0,nonword,1
6,1,57,254,1.079,0,nonword,1
6,1,58,468,1.306,0,nonword,1
6,1,59,242,0.884,0,nonword,1
6,1,60,347,0.696,0,nonword,1
6,1,61,161,0.88,0,nonword,1
6,1,62,307,0.736,1,stem_priming,1
6,1,63,129,0.782,1,suffix_priming,1
6,1,64,408,0.954,1,stem_control,1
6,1,65,432,0.829,1,stem_control,1
6,1,66,210,0.9,1,suffix_control,1
6,1,67,105,1.025,1,suffix_priming,1
6,1,68,379,1.127,0,nonword,1
6,1,69,137,0.893,1,suffix_priming,1
6,1,70,375,0.958,0,nonword,1
6,1,71,149,1.115,0,nonword,1
6,1,72,428,0.709,0,stem_control,0
6,1,73,339,1.217,1,stem_priming,1
6,1,74,448,0.862,0,nonword,1
6,1,75,177,0.737,0,nonword,1
6,1,76,250,1.013,0,nonword,1
6,1,77,460,0.948,0,nonword,1
6,1,78,420,0.803,1,stem_control,1
6,1,79,278,0.783,0,nonword,1
6,1,80,226,0.752,1,suffix_control,1
6,1,81,206,0.814,1,suffix_control,1
6,1,82,133,0.884,1,suffix_priming,1
6,1,83,153,0.684,0,nonword,1
6,1,84,359,1.192,0,nonword,1
6,1,85,404,0.921,1,stem_control,1
6,1,86,109,0.872,1,suffix_priming,1
6,1,87,412,0.767,1,stem_control,1
6,1,88,436,0.87,1,stem_control,1
6,1,89,476,0.831,0,nonword,1
6,1,90,440,0.727,1,stem_control,1
7,2,11,480,0.837,0,nonword,1
7,2,12,444,0.822,0,nonword,1
7,2,13,464,0.858,0,nonword,1
7,2,14,205,0.842,1,suffix_control,1
7,2,15,330,0.578,1,stem_priming,1
7,2,16,262,0.651,0,nonword,1
7,2,17,452,0.75,0,nonword,1
7,2,18,213,0.572,1,suffix_control,1
7,2,19,173,0.701,0,nonword,1
7,2,20,120,0.718,1,suffix_priming,1
7,2,21,108,0.65,1,suffix_priming,1
7,2,22,153,0.877,0,nonword,1
7,2,23,427,0.493,1,stem_control,1
7,2,24,250,0.706,0,nonword,1
7,2,25,128,0.532,1,suffix_priming,1
7,2,26,104,0.563,1,suffix_priming,1
7,2,27,310,0.427,1,stem_priming,1
7,2,28,225,0.519,1,suffix_control,1
7,2,29,439,1.538,0,stem_control,0
7,2,30,278,1.763,0,nonword,1
7,2,31,169,0.724,0,nonword,1
7,2,32,314,0.77,1,stem_priming,1
7,2,33,460,0.676,0,nonword,1
7,2,34,355,0.713,0,nonword,1
7,2,35,229,0.51,1,suffix_control,1
7,2,36,266,1.152,0,nonword,1
7,2,37,375,0.636,0,nonword,1
7,2,38,351,0.981,0,nonword,1
7,2,39,343,1.008,0,nonword,1
7,2,40,237,0.613,1,suffix_control,1
7,2,41,274,0.652,0,nonword,1
7,2,42,326,0.616,1,stem_priming,1
7,2,43,318,0.51,1,stem_priming,1
7,2,44,468,1.039,0,nonword,1
7,2,45,254,0.658,0,nonword,1
7,2,46,472,0.716,0,nonword,1
7,2,47,217,0.568,1,suffix_control,1
7,2,48,136,0.565,1,suffix_priming,1
7,2,49,116,0.441,1,suffix_priming,1
7,2,50,367,1.024,0,nonword,1
7,2,51,157,0.742,0,nonword,1
7,2,52,306,0.682,1,stem_priming,1
7,2,53,476,0.679,0,nonword,1
7,2,54,141,0.628,0,nonword,1
7,2,55,338,1.068,0,stem_priming,0
7,2,56,270,0.65,0,nonword,1
7,2,57,423,0.565,1,stem_control,1
7,2,58,379,0.786,0,nonword,1
7,2,59,322,0.846,1,stem_priming,1
7,2,60,359,0.726,0,nonword,1
7,2,61,431,0.581,1,stem_control,1
7,2,62,302,0.482,1,stem_priming,1
7,2,63,242,0.646,0,nonword,1
7,2,64,149,0.614,0,nonword,1
7,2,65,165,0.66,0,nonword,1
7,2,66,201,0.527,1,suffix_control,1
7,2,67,347,0.617,0,nonword,1
7,2,68,233,0.579,1,suffix_control,1
7,2,69,363,0.519,0,nonword,1
7,2,70,415,0.498,1,stem_control,1
7,2,71,456,0.669,0,nonword,1
7,2,72,132,0.564,1,suffix_priming,1
7,2,73,177,0.681,0,nonword,1
7,2,74,124,0.688,1,suffix_priming,1
7,2,75,140,0.554,1,suffix_priming,1
7,2,76,258,1.124,0,nonword,1
7,2,77,435,0.675,1,stem_control,1
7,2,78,407,0.503,1,stem_control,1
7,2,79,221,0.459,1,suffix_control,1
7,2,80,371,0.933,0,nonword,1
7,2,81,411,0.546,1,stem_control,1
7,2,82,246,1.285,0,nonword,1
7,2,83,448,1.256,0,nonword,1
7,2,84,145,0.663,0,nonword,1
7,2,85,209,0.507,1,suffix_control,1
7,2,86,161,0.876,0,nonword,1
7,2,87,112,0.557,1,suffix_priming,1
7,2,88,403,0.434,1,stem_control,1
7,2,89,334,0.396,1,stem_priming,1
7,2,90,419,1.648,1,stem_control,1
8,3,11,212,0.711,1,suffix_control,1
8,3,12,246,1.01,0,nonword,1
8,3,13,228,0.705,1,suffix_control,1
8,3,14,141,1.486,0,nonword,1
8,3,15,262,0,0,nonword,1
8,3,16,476,1.002,0,nonword,1
8,3,17,456,1.029,1,nonword,0
8,3,18,157,1.227,1,nonword,0
8,3,19,236,1.231,1,suffix_control,1
8,3,20,468,1.567,1,nonword,0
8,3,21,232,0.759,1,suffix_control,1
8,3,22,119,0.78,1,suffix_priming,1
8,3,23,127,0.498,1,suffix_priming,1
8,3,24,107,0.672,1,suffix_priming,1
8,3,25,305,0.6,1,stem_priming,1
8,3,26,333,0.539,1,stem_priming,1
8,3,27,274,1.272,0,nonword,1
8,3,28,216,0.492,1,suffix_control,1
8,3,29,220,0.651,1,suffix_control,1
8,3,30,414,0.387,1,stem_control,1
8,3,31,145,0.526,1,nonword,0
8,3,32,329,0.692,1,stem_priming,1
8,3,33,301,0.52,1,stem_priming,1
8,3,34,103,0.558,1,suffix_priming,1
8,3,35,402,0.477,1,stem_control,1
8,3,36,444,1.002,0,nonword,1
8,3,37,266,1.106,0,nonword,1
8,3,38,242,1.857,0,nonword,1
8,3,39,321,0.596,1,stem_priming,1
8,3,40,375,0.909,0,nonword,1
8,3,41,313,0.58,1,stem_priming,1
8,3,42,410,0.695,1,stem_control,1
8,3,43,426,0.605,1,stem_control,1
8,3,44,208,0.464,1,suffix_control,1
8,3,45,123,0.594,1,suffix_priming,1
8,3,46,418,0.503,1,stem_control,1
8,3,47,343,0.499,1,nonword,0
8,3,48,278,1.143,0,nonword,1
8,3,49,460,1.022,0,nonword,1
8,3,50,161,0.535,1,nonword,0
8,3,51,173,1.842,1,nonword,0
8,3,52,422,0.779,1,stem_control,1
8,3,53,438,0.545,1,stem_control,1
8,3,54,430,0.604,1,stem_control,1
8,3,55,169,1.616,0,nonword,1
8,3,56,371,1.609,0,nonword,1
8,3,57,363,1.914,0,nonword,1
8,3,58,359,0,0,nonword,1
8,3,59,270,1.255,0,nonword,1
8,3,60,367,0,0,nonword,1
8,3,61,448,0.975,1,nonword,0
8,3,62,406,0.885,1,stem_control,1
8,3,63,149,1.196,1,nonword,0
8,3,64,224,1.074,1,suffix_control,1
8,3,65,139,0.845,1,suffix_priming,1
8,3,66,165,1.409,0,nonword,1
8,3,67,258,0,0,nonword,1
8,3,68,434,0.654,1,stem_control,1
8,3,69,325,0.456,1,stem_priming,1
8,3,70,379,0.923,0,nonword,1
8,3,71,480,0.98,0,nonword,1
8,3,72,250,1.46,0,nonword,1
8,3,73,464,1.425,0,nonword,1
8,3,74,153,0.923,0,nonword,1
8,3,75,472,1.078,0,nonword,1
8,3,76,355,0.832,0,nonword,1
8,3,77,452,0.904,1,nonword,0
8,3,78,309,0.687,1,stem_priming,1
8,3,79,337,0.718,1,stem_priming,1
8,3,80,204,0.528,1,suffix_control,1
8,3,81,177,1.091,1,nonword,0
8,3,82,135,0.542,1,suffix_priming,1
8,3,83,111,0.545,1,suffix_priming,1
8,3,84,131,0.5,1,suffix_priming,1
8,3,85,115,0.638,1,suffix_priming,1
8,3,86,240,0.761,1,suffix_control,1
8,3,87,254,0.525,1,nonword,0
8,3,88,347,0.698,0,nonword,1
8,3,89,317,0.484,1,stem_priming,1
8,3,90,351,1.14,0,nonword,1
9,4,11,320,0.831,1,stem_priming,1
9,4,12,316,0.712,1,stem_priming,1
9,4,13,177,0.899,0,nonword,1
9,4,14,231,1.238,0,suffix_control,0
9,4,15,270,1.209,0,nonword,1
9,4,16,413,0.694,1,stem_control,1
9,4,17,215,0.818,1,suffix_control,1
9,4,18,425,1.439,0,stem_control,0
9,4,19,126,1.681,1,suffix_priming,1
9,4,20,274,0.948,0,nonword,1
9,4,21,379,1.457,0,nonword,1
9,4,22,122,1.07,1,suffix_priming,1
9,4,23,219,1.799,0,suffix_control,0
9,4,24,207,0.797,1,suffix_control,1
9,4,25,145,0.924,0,nonword,1
9,4,26,157,1.161,0,nonword,1
9,4,27,375,1.649,0,nonword,1
9,4,28,134,1.198,1,suffix_priming,1
9,4,29,460,0.861,0,nonword,1
9,4,30,444,1.103,0,nonword,1
9,4,31,332,0.942,1,stem_priming,1
9,4,32,456,1.169,0,nonword,1
9,4,33,480,0.799,0,nonword,1
9,4,34,328,1.552,0,stem_priming,0
9,4,35,336,0.798,1,stem_priming,1
9,4,36,359,1.215,0,nonword,1
9,4,37,141,1.116,0,nonword,1
9,4,38,452,1.109,0,nonword,1
9,4,39,239,1.165,0,suffix_control,0
9,4,40,371,1.314,0,nonword,1
9,4,41,153,0.961,0,nonword,1
9,4,42,254,1.03,0,nonword,1
9,4,43,476,1.131,0,nonword,1
9,4,44,110,0.876,1,suffix_priming,1
9,4,45,118,0.943,1,suffix_priming,1
9,4,46,468,1.072,0,nonword,1
9,4,47,161,0.956,0,nonword,1
9,4,48,351,1.043,1,nonword,0
9,4,49,324,1.826,1,stem_priming,1
9,4,50,169,1.587,0,nonword,1
9,4,51,472,1.246,0,nonword,1
9,4,52,242,1.061,0,nonword,1
9,4,53,429,1.063,1,stem_control,1
9,4,54,266,0.808,0,nonword,1
9,4,55,401,0.878,1,stem_control,1
9,4,56,347,0.885,0,nonword,1
9,4,57,308,0.819,1,stem_priming,1
9,4,58,246,0.982,0,nonword,1
9,4,59,106,1.089,1,suffix_priming,1
9,4,60,355,0.833,0,nonword,1
9,4,61,102,0.826,1,suffix_priming,1
9,4,62,149,1.013,0,nonword,1
9,4,63,235,1.361,1,suffix_control,1
9,4,64,211,1.346,1,suffix_control,1
9,4,65,227,1.898,1,suffix_control,1
9,4,66,312,1.299,1,stem_priming,1
9,4,67,223,0.904,1,suffix_control,1
9,4,68,363,0.797,0,nonword,1
9,4,69,173,0.73,0,nonword,1
9,4,70,421,1.608,1,stem_control,1
9,4,71,367,0.854,0,nonword,1
9,4,72,278,0.656,0,nonword,1
9,4,73,405,0.642,0,stem_control,0
9,4,74,433,1.195,1,stem_control,1
9,4,75,250,0.735,0,nonword,1
9,4,76,464,1.522,0,nonword,1
9,4,77,258,0.864,0,nonword,1
9,4,78,130,1.119,1,suffix_priming,1
9,4,79,165,0.861,0,nonword,1
9,4,80,138,1.108,1,suffix_priming,1
9,4,81,437,1.145,1,stem_control,1
9,4,82,203,0.727,1,suffix_control,1
9,4,83,417,0.813,1,stem_control,1
9,4,84,448,0.756,0,nonword,1
9,4,85,340,0.793,1,stem_priming,1
9,4,86,409,0.659,1,stem_control,1
9,4,87,114,1.716,1,suffix_priming,1
9,4,88,262,0.675,0,nonword,1
9,4,89,304,1.068,1,stem_priming,1
9,4,90,343,0.872,0,nonword,1
10,1,11,371,1.265,0,nonword,1
10,1,12,125,0.896,1,suffix_priming,1
10,1,13,472,0.917,0,nonword,1
10,1,14,157,0.72,0,nonword,1
10,1,15,424,1.059,1,stem_control,1
10,1,16,456,1.154,0,nonword,1
10,1,17,145,0.924,0,nonword,1
10,1,18,218,0.712,1,suffix_control,1
10,1,19,230,0.737,1,suffix_control,1
10,1,20,117,0.753,1,suffix_priming,1
10,1,21,246,0.737,0,nonword,1
10,1,22,367,0.79,0,nonword,1
10,1,23,355,1.017,0,nonword,1
10,1,24,169,0.866,0,nonword,1
10,1,25,262,0.851,0,nonword,1
10,1,26,335,0.746,1,stem_priming,1
10,1,27,319,0.821,1,stem_priming,1
10,1,28,101,0.915,1,suffix_priming,1
10,1,29,214,0.726,1,suffix_control,1
10,1,30,416,0.622,1,stem_control,1
10,1,31,480,0.939,0,nonword,1
10,1,32,444,1.014,0,nonword,1
10,1,33,323,0.629,1,stem_priming,1
10,1,34,331,0.571,1,stem_priming,1
10,1,35,363,0.765,0,nonword,1
